,taxonID,acceptedNameUsageID,parentNameUsageID,scientificName,scientificNameAuthorship,kingdom,phylum,class,order,superfamily,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,modified,namePublishedIn,scientificNameID,verbatimTaxonRank,taxonRemarks,higherClassification
1067,944452,552515.0,,"Cercopithecus toldti Wettstein, 1916","Wettstein, 1916",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,toldti,,species,heterotypicSynonym,2021-03-29,,944452,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Chlorocebus
1068,944453,552515.0,,"Lasiopyga weidholzi Lorenz, 1922","Lorenz, 1922",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Lasiopyga,,weidholzi,,species,heterotypicSynonym,2021-03-29,,944453,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Chlorocebus
1069,945054,552515.0,,"Cercopithecus canoviridis Gray, 1843","Gray, 1843",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,canoviridis,,species,heterotypicSynonym,2021-03-29,,945054,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Chlorocebus
1070,945055,552515.0,,"Cercopithecus cinereoviridis Gray, 1843","Gray, 1843",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,cinereoviridis,,species,heterotypicSynonym,2021-03-29,,945055,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Chlorocebus
1071,945056,552515.0,,"Cercopithecus griseoviridis Desmarest, 1820","Desmarest, 1820",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,griseoviridis,,species,heterotypicSynonym,2021-03-29,,945056,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Chlorocebus
1072,944445,,552374.0,"Chlorocebus cynosuros (Scopoli, 1786)","(Scopoli, 1786)",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Chlorocebus,,cynosuros,,species,valid,2021-03-29,,944445,,"Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II.Wilson & Reeder, eds. (2005): Comments:  Separated from aethiops by Groves (2001c)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Chlorocebus
1073,944456,573037.0,,"Simia comosa Shaw, 1800","Shaw, 1800",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Simia,,comosa,,species,heterotypicSynonym,2021-03-29,,944456,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Colobinae|Colobini|Colobus
1074,944458,573037.0,,"Simia polycomos Schreber, 1800","Schreber, 1800",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Simia,,polycomos,,species,heterotypicSynonym,2021-03-29,,944458,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Colobinae|Colobini|Colobus
1075,944459,573037.0,,"Simia regalis Kerr, 1792","Kerr, 1792",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Simia,,regalis,,species,heterotypicSynonym,2021-03-29,,944459,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Colobinae|Colobini|Colobus
1076,944460,573037.0,,"Simia tetradactyla Link, 1795","Link, 1795",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Simia,,tetradactyla,,species,heterotypicSynonym,2021-03-29,,944460,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Colobinae|Colobini|Colobus
1077,944462,572886.0,,"Lemur psilodactylus Schreber, 1800","Schreber, 1800",Animalia,Chordata,Mammalia,Primates,,Daubentoniidae,Lemur,,psilodactylus,,species,heterotypicSynonym,2021-03-29,,944462,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Chiromyiformes|Daubentoniidae|Daubentonia
1078,945649,572886.0,,"Cheiromys madagascariensis laniger G. Grandidier, 1930","G. Grandidier, 1930",Animalia,Chordata,Mammalia,Primates,,Daubentoniidae,Cheiromys,,madagascariensis,laniger,subspecies,heterotypicSynonym,2021-03-29,,945649,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Chiromyiformes|Daubentoniidae|Daubentonia
1079,944463,1063216.0,,"Erythrocebus albigenus Elliot, 1909","Elliot, 1909",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Erythrocebus,,albigenus,,species,heterotypicSynonym,2021-03-29,,944463,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1080,944469,1063216.0,,"Cercopithecus poliophaeus Heuglin, 1877","Heuglin, 1877",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,poliophaeus,,species,synonym,2021-03-29,,944469,,"S.N. Alexander, ITIS Data Development Specialist: Heuglin (1877) proposed am (unnecessary) replacement name for Cercopithecus poliophaeus, C. poliolophus. 'Cercopithecus poliophaeus Heuglin, 1877' is apparently a literature error in Wilson and Reeder, eds. (2005)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1081,1063217,1063216.0,,"Cercopithecus poliophaeus Reichenbach, 1862","Reichenbach, 1862",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,poliophaeus,,species,homotypicSynonym,2021-03-29,,1063217,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1082,1147523,1063216.0,,"Cercopithecus poliolophus Heuglin, 1877","Heuglin, 1877",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,poliolophus,,species,homotypicSynonym,2021-03-29,,1147523,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1083,944464,,572823.0,"Erythrocebus baumstarki Matschie, 1905","Matschie, 1905",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Erythrocebus,,baumstarki,,species,valid,2021-03-29,,944464,,"S.N. Alexander, ITIS Data Development Specialist: 'Adopting the Phylogenetic Species Concept, Gippoliti (2017) suggested that baumstarki Matschie, 1905, and pyrrhonotus (Hemprich and Erhenberg, 1829) should be treated as full species, with pyrrhonotus having two subspecies, the nominate form and also the white-nosed formosus Elliot, 1909, with a narrow horizontal black band from the eye to the ear; this latter from southwest Ethiopia, Uganda, and presumably the south east of South Sudan. Erythrocebus baumstarki and E. p. patas in this arrangement have black faces and noses, whereas E. pyrrhonotus has a white nose. Yvonne de Jong and Thomas M. Butynski (in litt. to Russell A. Mittermeier, 17 January 2020) also argued that baumstarki should be 'a full species based on its geographic isolation (>180 km to the nearest other population [pyrrhonotus in Laikipia to the north ... separated by a forest barrier]) and its distinct phenotype (e.g., black nose, lack of white moustache, and dark grey upper limbs, whereas pyrrhonotus has a white nose, white moustache, and lacks dark grey on the upper hind legs).'' (Anthony Rylands, pers. comm., 20 December 2020)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1084,945217,944464.0,,"Erythrocebus patas baumstarki Matschie, 1905","Matschie, 1905",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Erythrocebus,,patas,baumstarki,subspecies,homotypicSynonym,2021-03-29,,945217,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1085,944465,573015.0,,"Cercopithecus circumcinctus Reichenbach, 1863","Reichenbach, 1863",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,circumcinctus,,species,heterotypicSynonym,2021-03-29,,944465,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1086,944467,573015.0,,"Cercopithecus kerstingi Matschie, 1906","Matschie, 1906",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,kerstingi,,species,heterotypicSynonym,2021-03-29,,944467,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1087,944468,573015.0,,"Erythrocebus langheldi Matschie, 1905","Matschie, 1905",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Erythrocebus,,langheldi,,species,heterotypicSynonym,2021-03-29,,944468,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1088,944471,573015.0,,"Simia rubra Gmelin, 1788","Gmelin, 1788",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Simia,,rubra,,species,heterotypicSynonym,2021-03-29,,944471,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1089,944472,573015.0,,"Simia rufa Wagner, 1839","Wagner, 1839",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Simia,,rufa,,species,heterotypicSynonym,2021-03-29,,944472,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1090,944473,573015.0,,"Erythrocebus whitei Hollister, 1910","Hollister, 1910",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Erythrocebus,,whitei,,species,heterotypicSynonym,2021-03-29,,944473,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1091,944474,573015.0,,"Erythrocebus zechi Matschie, 1905","Matschie, 1905",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Erythrocebus,,zechi,,species,heterotypicSynonym,2021-03-29,,944474,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1092,945677,573015.0,,"Cercopithecus patas sannio Thomas, 1906","Thomas, 1906",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,patas,sannio,subspecies,heterotypicSynonym,2021-03-29,,945677,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1093,945678,573015.0,,"Simia ruber albo-fasciatus Kerr, 1792","Kerr, 1792",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Simia,,ruber,albo-fasciatus,subspecies,homotypicSynonym,2014-06-26,,945678,,"S.N. Alexander, ITIS Data Development Specialist: ICZN Art. 32.5.2. A name published with a diacritic or other mark, ligature, apostrophe, or hyphen, or a species-group name published as separate words of which any is an abbreviation, is to be corrected",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1094,945679,573015.0,,"Cercopithecus patas albosignatus Matschie, 1912","Matschie, 1912",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,patas,albosignatus,subspecies,heterotypicSynonym,2021-03-29,,945679,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1095,945680,573015.0,,"Simia ruber nigro-fasciatus Kerr, 1792","Kerr, 1792",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Simia,,ruber,nigro-fasciatus,subspecies,homotypicSynonym,2014-06-26,,945680,,"S.N. Alexander, ITIS Data Development Specialist: ICZN Art. 32.5.2. A name published with a diacritic or other mark, ligature, apostrophe, or hyphen, or a species-group name published as separate words of which any is an abbreviation, is to be corrected",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1096,945681,573015.0,,"Cercopithecus patas poliomystax Matschie, 1912","Matschie, 1912",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,patas,poliomystax,subspecies,heterotypicSynonym,2021-03-29,,945681,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1097,945732,573015.0,,"Simia ruber nigrofasciatus Kerr, 1792","Kerr, 1792",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Simia,,ruber,nigrofasciatus,subspecies,heterotypicSynonym,2021-03-29,,945732,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1098,945733,573015.0,,"Simia ruber albofasciatus Kerr, 1792","Kerr, 1792",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Simia,,ruber,albofasciatus,subspecies,heterotypicSynonym,2021-03-29,,945733,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus
1099,944466,945218.0,,"Erythrocebus formosus Elliot, 1909","Elliot, 1909",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Erythrocebus,,formosus,,species,heterotypicSynonym,2021-03-29,,944466,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus|Erythrocebus patas
1100,944470,945218.0,,"Cercopithecus pyrrhonotus Hemprich and Ehrenberg, 1829","Hemprich and Ehrenberg, 1829",Animalia,Chordata,Mammalia,Primates,Cercopithecoidea,Cercopithecidae,Cercopithecus,,pyrrhonotus,,species,homotypicSynonym,2021-03-29,,944470,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Cercopithecoidea|Cercopithecidae|Cercopithecinae|Cercopithecini|Erythrocebus|Erythrocebus patas
1101,944476,572867.0,,"Prosimia brissonii Lesson, 1840","Lesson, 1840",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Prosimia,,brissonii,,species,heterotypicSynonym,2021-03-29,,944476,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1102,944478,572867.0,,"Prosimia bugi Lesson, 1840","Lesson, 1840",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Prosimia,,bugi,,species,heterotypicSynonym,2021-03-29,,944478,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1103,944480,572867.0,,"Lemur cuvieri Fitzinger, 1870","Fitzinger, 1870",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Lemur,,cuvieri,,species,heterotypicSynonym,2021-03-29,,944480,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1104,944481,572867.0,,"Lemur dubius F. Cuvier, 1834","F. Cuvier, 1834",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Lemur,,dubius,,species,heterotypicSynonym,2021-03-29,,944481,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1105,944486,572867.0,,"Prosimia micromongoz Lesson, 1840","Lesson, 1840",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Prosimia,,micromongoz,,species,heterotypicSynonym,2021-03-29,,944486,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1106,944487,572867.0,,"Lemur nigrifrons É. Geoffroy Saint-Hilaire, 1812","É. Geoffroy Saint-Hilaire, 1812",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Lemur,,nigrifrons,,species,heterotypicSynonym,2021-03-29,,944487,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1107,944488,572867.0,,"Prosimia ocularis Lesson, 1840","Lesson, 1840",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Prosimia,,ocularis,,species,heterotypicSynonym,2021-03-29,,944488,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1108,944477,572864.0,,"Lemur bruneus van der Hoeven, 1844","van der Hoeven, 1844",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Lemur,,bruneus,,species,heterotypicSynonym,2021-03-29,,944477,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1109,944484,572864.0,,"Lemur mayottensis Schlegel, 1866","Schlegel, 1866",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Lemur,,mayottensis,,species,heterotypicSynonym,2021-03-29,,944484,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1110,944479,572865.0,,"Lemur chrysampyx Scheuermans, 1846","Scheuermans, 1846",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Lemur,,chrysampyx,,species,heterotypicSynonym,2021-03-29,,944479,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1111,944482,572868.0,,"Lemur flaviventer I. Geoffroy Saint-Hilaire, 1850","I. Geoffroy Saint-Hilaire, 1850",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Lemur,,flaviventer,,species,heterotypicSynonym,2021-03-29,,944482,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1112,944489,572868.0,,"Prosimia rufipes Gray, 1871","Gray, 1871",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Prosimia,,rufipes,,species,heterotypicSynonym,2021-03-29,,944489,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1113,944490,572868.0,,"Lemur rufiventer Gray, 1870","Gray, 1870",Animalia,Chordata,Mammalia,Primates,Lemuroidea,Lemuridae,Lemur,,rufiventer,,species,homotypicSynonym,2014-06-26,,944490,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
1114,944492,572893.0,,"Otolicnus apicalis du Chaillu, 1860","du Chaillu, 1860",Animalia,Chordata,Mammalia,Primates,,Galagidae,Otolicnus,,apicalis,,species,heterotypicSynonym,2021-03-29,,944492,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Euoticus
1115,945716,572893.0,,"Galago elegantulus tonsor Dollman, 1910","Dollman, 1910",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,elegantulus,tonsor,subspecies,heterotypicSynonym,2021-03-29,,945716,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Euoticus
1116,944493,945738.0,,"Galago anomurus de Pousargues, 1893","de Pousargues, 1893",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,anomurus,,species,homotypicSynonym,2021-03-29,,944493,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galagoides|Galagoides demidoff
1117,945075,945738.0,,"Galagoides demidovii anomurus (de Pousargues, 1893)","(de Pousargues, 1893)",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galagoides,,demidovii,anomurus,subspecies,synonym,2017-03-30,,945075,,"David Nicolson - ITIS Data Development Coordinator: The specific epithet has caused considerable confusion. The name as it originally appeared [demidoff] is accompanied by a description and thus fulfills the criteria of availability. Subsequent workers cast doubt on the validity of the name, preferring to accept G. demidovii Fischer, 1808, or emending the spelling of the 1806 name. Schwartz (1931b) maintained that the name was not latinized, however, according to Article 31 of the ICZN, it must be treated as a noun in apposition to the generic name, and is therefore acceptable (Jenkins, 1987:98). Rylands (pers. comm. 26 June 2014) considered the matter and agreed to follow Jenkins (1987) and Groves (2001) in using the epithet as originally published, and treating the emendation as unjustified",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galagoides|Galagoides demidoff
1118,944495,572898.0,,"Galago conspicillatus I. Geoffroy Saint-Hilaire, 1851","I. Geoffroy Saint-Hilaire, 1851",Animalia,Chordata,Mammalia,Primates,,Galagidae,Galago,,conspicillatus,,species,heterotypicSynonym,2021-03-29,,944495,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galago
1119,944502,572898.0,,"Otolicnus mossambicus Peters, 1876","Peters, 1876",Animalia,Chordata,Mammalia,Primates,,Galagidae,Otolicnus,,mossambicus,,species,heterotypicSynonym,2021-03-29,,944502,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lorisiformes|Galagidae|Galago
